Browser,City,Convname,Convtype,Count,Countrycode,Device,Linkid,Os,Timestamp,Type,Visitortoken
Safari,Nerima,Individual plan,trial,1,JP,mobile,481c85c3-f0a8-4364-95d4-e31242c984f2,iOS,2020-01-24T04:50:00Z,conversion,ac027fb838882e29fc4cxxxxxxxxxxxx
Safari,Los Angeles,Individual plan,trial,1,US,mobile,13dcca64-0e6b-47c0-98d1-91e362ecd8a2,iOS,2020-01-24T05:04:00Z,conversion,e8e305d645b2d3016533xxxxxxxxxxxx
Instagram App,Springfield,Individual plan,trial,1,US,mobile,eeb776be-c3ee-4519-81b8-11fa5120f4fa,iOS,2020-01-24T05:04:00Z,conversion,99704305e2d3a1896e98xxxxxxxxxxxx
Instagram App,Guatemala City,Individual plan,membership,1,GT,mobile,6ad2bc9a-5107-477d-b15e-15330c8e7bda,iOS,2020-01-24T05:10:00Z,conversion,98211f3d0e1172ece8d2xxxxxxxxxxxx
Instagram App,Colebee,Individual plan,membership,1,AU,mobile,df7ccec5-ce95-49b2-be47-c40566e55804,iOS,2020-01-24T05:23:00Z,conversion,32a2ed52c98c105f1ae0xxxxxxxxxxxx
Safari,Letchworth,Individual plan,trial,1,GB,mobile,15d7f610-d772-484f-bc20-41718d211be9,iOS,2020-01-24T05:48:00Z,conversion,19d648394d85a1f99896xxxxxxxxxxxx
Facebook App,Marseille,Individual plan,membership,1,FR,mobile,ec3aead7-d94c-436e-ad21-d3253b1668f3,iOS,2020-01-24T05:59:00Z,conversion,dcae9bff4310b30d132cxxxxxxxxxxxx
Safari,Zama,Individual plan,membership,1,JP,mobile,4fbdd9d2-e122-475f-aafc-e5ff2e4d23c9,iOS,2020-01-24T06:05:00Z,conversion,0e1b005ea8f1f5a33adexxxxxxxxxxxx
Facebook App,Guayaquil,Individual plan,trial,1,EC,mobile,3749c4c2-f0cc-4e86-a504-49b0536e5c52,iOS,2020-01-24T06:14:00Z,conversion,6bf97c7b4f84cb7f1615xxxxxxxxxxxx
Facebook App,Ashford,Individual plan,membership,1,GB,mobile,98a970ba-791d-41c2-aa1e-0f20a1a484db,iOS,2020-01-24T06:26:00Z,conversion,8ae9f220138d2d8aed02xxxxxxxxxxxx
Facebook App,Ingelheim am Rhein,Individual plan,membership,1,DE,mobile,07f75cb9-ace3-49f6-b754-c4bc947bfb97,iOS,2020-01-24T06:36:00Z,conversion,ce8c1427a8bf3ed092baxxxxxxxxxxxx
Safari,Los Angeles,Student plan,membership,1,US,mobile,15d7f610-d772-484f-bc20-41718d211be9,iOS,2020-01-24T07:28:00Z,conversion,a0b32920b72a9243a6e5xxxxxxxxxxxx
Instagram App,Narbonne,Individual plan,trial,1,FR,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-01-24T07:38:00Z,conversion,5333e1a3a7b9deb68615xxxxxxxxxxxx
Instagram App,Ulan Bator,Student plan,trial,1,MN,mobile,7398514d-5ba3-41b3-b073-ae29f0c65685,iOS,2020-01-24T07:46:00Z,conversion,a9d8baccf472361a3a05xxxxxxxxxxxx
Instagram App,Glen Waverley,Individual plan,trial,1,AU,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-01-24T08:21:00Z,conversion,07886959f1db48d82aa4xxxxxxxxxxxx
Instagram App,Calgary,Individual plan,membership,1,CA,mobile,63670b58-92cd-4583-8e0d-d6ec0a48ed51,iOS,2020-01-24T09:09:00Z,conversion,c3b1d474f247689dcc34xxxxxxxxxxxx
Instagram App,Consett,Individual plan,membership,1,GB,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-01-24T09:31:00Z,conversion,1531d9bede8717c05afcxxxxxxxxxxxx
Safari,Donegal,Student plan,membership,1,IE,mobile,15d7f610-d772-484f-bc20-41718d211be9,iOS,2020-01-24T10:06:00Z,conversion,b1cc1e5cfdbf106c2952xxxxxxxxxxxx
Instagram App,Bangkok,Individual plan,membership,1,TH,mobile,a53edac5-512b-42eb-8c10-e97f7658c139,iOS,2020-01-24T10:48:00Z,conversion,cbe32d00bc094e54395axxxxxxxxxxxx
Instagram App,Wunstorf,Individual plan,trial,1,DE,mobile,dba16be8-fb28-4e9e-8d99-b60e1df8bfc9,iOS,2020-01-24T11:09:00Z,conversion,f37dadd2eccbac6b71cdxxxxxxxxxxxx
Safari,Kharkiv,Individual plan,trial,1,UA,desktop,92e034e4-7caa-497a-bf92-f4f1cb37c888,macOS,2020-01-24T11:13:00Z,conversion,e47b0c1ca52f2b98a011xxxxxxxxxxxx
Facebook App,Taipei,Individual plan,membership,1,TW,mobile,d2cdf634-5930-4366-9bcb-63ffcccc0239,iOS,2020-01-24T11:25:00Z,conversion,a2cf00de576a9be49372xxxxxxxxxxxx
Instagram App,Taipei,Individual plan,membership,1,TW,mobile,6a672091-bc1f-4d10-a04b-9c3a483da339,iOS,2020-01-24T11:40:00Z,conversion,511fa9286e6732a534eexxxxxxxxxxxx
Safari,Haderslev,Individual plan,trial,1,DK,mobile,f0b281ac-1eb5-4cc1-9da0-d2babb59474c,iOS,2020-01-24T11:41:00Z,conversion,df8c6aec7952241078acxxxxxxxxxxxx
Safari,Fujisawa,Individual plan,membership,1,JP,mobile,a5745c60-6f1e-4137-8307-7e7ee6b33e68,iOS,2020-01-24T12:48:00Z,conversion,c573d8e817c4c73750c8xxxxxxxxxxxx
Facebook App,Austin,Individual plan,membership,1,US,mobile,3749c4c2-f0cc-4e86-a504-49b0536e5c52,iOS,2020-01-24T13:03:00Z,conversion,1e6136cbd26f15408671xxxxxxxxxxxx
Instagram App,Murcia,Individual plan,membership,1,ES,mobile,065b8eee-73ad-458d-b07b-9b8f4a3bdf02,iOS,2020-01-24T13:27:00Z,conversion,8afb54fcb5e4525620dfxxxxxxxxxxxx
Safari,Willowbrook,Individual plan,membership,1,US,desktop,ab04fe09-e863-4714-bab4-350f9147ff1e,macOS,2020-01-24T13:30:00Z,conversion,3f379a82882850869fbfxxxxxxxxxxxx
Instagram App,Denver,Individual plan,membership,1,US,mobile,9a729c44-47b9-4349-be9a-ba9ce02d1982,iOS,2020-01-24T13:51:00Z,conversion,597d3b7c87888f117607xxxxxxxxxxxx
Safari,Novosibirsk,Student plan,trial,1,RU,mobile,15d7f610-d772-484f-bc20-41718d211be9,iOS,2020-01-24T14:10:00Z,conversion,decd29c9d9ff45fccf52xxxxxxxxxxxx
Chrome,Virginia,Individual plan,membership,1,AU,mobile,c95d8c3c-abc2-4b45-bf0d-997c1ede78a6,Android,2020-01-24T14:33:00Z,conversion,5de8c8f13817dc0130a1xxxxxxxxxxxx
Safari,Unknown,Individual plan,trial,1,RU,mobile,6ff55beb-3130-4aee-ac4f-35af066c17a7,iOS,2020-01-24T14:34:00Z,conversion,9c9d3ad627c381bd0a74xxxxxxxxxxxx
Facebook App,Dallas,Individual plan,trial,1,US,mobile,3749c4c2-f0cc-4e86-a504-49b0536e5c52,iOS,2020-01-24T14:55:00Z,conversion,599739b5aa7dd74d2cdbxxxxxxxxxxxx
Safari,Makati City,Individual plan,trial,1,PH,mobile,56a73ac0-2467-4ca9-8908-91bbe57784ed,iOS,2020-01-24T15:01:00Z,conversion,dc4133eba7957f341d45xxxxxxxxxxxx
Instagram App,Seregno,Individual plan,membership,1,IT,mobile,31c722b8-4a26-4434-b2d6-1bf5a177230e,iOS,2020-01-24T15:07:00Z,conversion,0c8b284e5b3ad6929be0xxxxxxxxxxxx
Instagram App,Virginia Beach,Student plan,membership,1,US,mobile,0a093458-9fdc-4ab5-aae6-0f5e97c58ecd,iOS,2020-01-24T15:22:00Z,conversion,ba324dda26a9b35660c9xxxxxxxxxxxx
Facebook App,Unknown,Individual plan,trial,1,US,mobile,9e0b774d-48dc-4dfc-9c33-7340c1753808,iOS,2020-01-24T15:43:00Z,conversion,e6b750d828c86105748axxxxxxxxxxxx
Facebook App,Blain,Individual plan,membership,1,FR,mobile,ec3aead7-d94c-436e-ad21-d3253b1668f3,iOS,2020-01-24T16:42:00Z,conversion,1bec558d0c670d78b7e8xxxxxxxxxxxx
Safari,Minsk,Individual plan,trial,1,BY,mobile,3a0f82fc-bdf3-4ff4-ab34-234f4292ac74,iOS,2020-01-24T16:49:00Z,conversion,0460be2301a6d300d16fxxxxxxxxxxxx
Safari,Tokyo,Individual plan,membership,1,JP,mobile,35ca35f6-34b3-415c-8055-63a897d6a303,iOS,2020-01-24T17:18:00Z,conversion,e62141103b0ef7a76d18xxxxxxxxxxxx
Instagram App,Valledupar,Family plan,membership,1,CO,mobile,8d9d61ca-60d9-454c-b634-357c13c5de33,iOS,2020-01-24T17:40:00Z,conversion,f5f0b3e3637db4d7a67dxxxxxxxxxxxx
Instagram App,Tyumen,Individual plan,trial,1,RU,mobile,6b967687-39b5-4589-b9a9-108225ef9225,iOS,2020-01-24T17:47:00Z,conversion,23bc3b06488bcf4c9396xxxxxxxxxxxx
Safari,Mombasa,Family plan,membership,1,KE,mobile,15d7f610-d772-484f-bc20-41718d211be9,iOS,2020-01-24T18:22:00Z,conversion,aa2f1a983b79205e9232xxxxxxxxxxxx
Chrome,Toronto,Individual plan,membership,1,CA,desktop,15d7f610-d772-484f-bc20-41718d211be9,macOS,2020-01-24T18:22:00Z,conversion,2713782f90547c657c92xxxxxxxxxxxx
Safari,Querétaro City,Individual plan,trial,1,MX,mobile,0ebd44f3-8ca2-46d5-bba2-b517c1f32144,iOS,2020-01-24T18:41:00Z,conversion,1c571e84e30b81fbfca6xxxxxxxxxxxx
Instagram App,Paris,Student plan,membership,1,FR,mobile,bd0092f7-d996-4735-aa38-d35ebe6867d6,iOS,2020-01-24T18:42:00Z,conversion,964b8bd9a0600845fbe5xxxxxxxxxxxx
Instagram App,Tallahassee,Individual plan,trial,1,US,mobile,759927f5-77b5-4e99-9c00-faf8b86f27ca,iOS,2020-01-24T18:44:00Z,conversion,633e682908ef56552ae8xxxxxxxxxxxx
Safari,Margate City,Individual plan,membership,1,US,mobile,7992221e-d837-4a40-bdd5-a33c998966f9,iOS,2020-01-24T19:13:00Z,conversion,965c95cc19b6358b66f2xxxxxxxxxxxx
Safari,Plano,Individual plan,trial,1,US,mobile,a45204aa-a497-4b9c-8258-62c3c9d3b9ad,iOS,2020-01-24T19:23:00Z,conversion,d4a13fc60513dba88d69xxxxxxxxxxxx
Facebook App,Central,Student plan,membership,1,HK,mobile,7bee16af-c292-4cb6-be8d-34580ee7931a,iOS,2020-01-24T19:31:00Z,conversion,06501dbae95a8df914b0xxxxxxxxxxxx
Instagram App,Westlake,Individual plan,trial,1,US,mobile,19f717d9-4332-4d6c-88ba-80dadcb1fb4b,iOS,2020-01-24T19:36:00Z,conversion,47077cc1a87950d102b9xxxxxxxxxxxx
Instagram App,Levanger,Individual plan,membership,1,NO,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-01-24T19:52:00Z,conversion,2fac8a27d73dc8263864xxxxxxxxxxxx
Facebook App,Adelaide,Individual plan,membership,1,AU,tablet,589c5b3e-7b45-4aa0-b862-9833082cee5d,iOS,2020-01-24T20:09:00Z,conversion,1482cef891b23e0a6e1cxxxxxxxxxxxx
Safari,Unknown,Individual plan,membership,1,JP,mobile,4b9ac533-7d07-4ee4-b2b3-2cb730d657ab,iOS,2020-01-24T20:10:00Z,conversion,d82599533c44df040649xxxxxxxxxxxx
Safari,Munich,Individual plan,trial,1,DE,mobile,7d271aa2-d5b2-47b2-b9f5-db57786b1c1a,iOS,2020-01-24T20:16:00Z,conversion,c80878a045ecf31d265dxxxxxxxxxxxx
Facebook App,Rome,Individual plan,trial,1,IT,mobile,984e86ba-9c95-488c-b888-982a438cd937,iOS,2020-01-24T20:19:00Z,conversion,b82f5a28657a63921c33xxxxxxxxxxxx
Safari,Unknown,Individual plan,trial,1,US,mobile,97e34a82-19ff-4c0c-80e4-eb215446ffd9,iOS,2020-01-24T20:20:00Z,conversion,9f9199a43b19c1b65390xxxxxxxxxxxx
Safari,Palmers Green,Individual plan,trial,1,GB,mobile,04b56beb-58d7-4fda-9306-d5404d19d3f5,iOS,2020-01-24T20:50:00Z,conversion,56f8720229695d8fdef9xxxxxxxxxxxx
Facebook App,Mexico City,Individual plan,trial,1,MX,mobile,3749c4c2-f0cc-4e86-a504-49b0536e5c52,iOS,2020-01-24T20:52:00Z,conversion,c31455e80be0996812d0xxxxxxxxxxxx
Safari,Bangkok,Individual plan,membership,1,TH,mobile,6a672091-bc1f-4d10-a04b-9c3a483da339,iOS,2020-01-24T21:13:00Z,conversion,a066673afca36bf86f8cxxxxxxxxxxxx
Instagram App,Johannesburg,Individual plan,membership,1,ZA,mobile,4dd12dc2-f7a4-41db-9ba1-8397620296fd,iOS,2020-01-24T21:21:00Z,conversion,2232e6e9e97bf2fa195dxxxxxxxxxxxx
Instagram App,Lagos,Individual plan,membership,1,NG,mobile,c4297154-023a-4dbd-b70b-cb0916eefb3a,iOS,2020-01-24T21:39:00Z,conversion,d79eee615aa12e643ffbxxxxxxxxxxxx
Instagram App,São Paulo,Individual plan,trial,1,BR,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-01-24T22:40:00Z,conversion,fc7c0201790b32cd7fe0xxxxxxxxxxxx
Safari,Woodford Green,Individual plan,trial,1,GB,mobile,95237184-ba5d-4261-8cf9-f838eb623d93,iOS,2020-01-24T22:52:00Z,conversion,a57fbc453b7a9a637c2exxxxxxxxxxxx
Instagram App,Carmel,Individual plan,trial,1,US,mobile,759927f5-77b5-4e99-9c00-faf8b86f27ca,iOS,2020-01-24T22:55:00Z,conversion,d325691d69deabe0e401xxxxxxxxxxxx
Instagram App,Perifereiaki Enotita Mykonou,Individual plan,membership,1,GR,mobile,677a17a1-280f-430b-9dae-13d992b844c6,iOS,2020-01-24T23:00:00Z,conversion,26135961139acd44ca4bxxxxxxxxxxxx
Safari,San Jose,Individual plan,membership,1,US,mobile,85886b2c-1232-4e1f-b17e-a3106ba4da9f,iOS,2020-01-24T23:19:00Z,conversion,cf01db59f8a6d5b7f086xxxxxxxxxxxx
Instagram App,Phnom Penh,Individual plan,membership,1,KH,mobile,a9bee2d7-5daf-449b-9b27-8036f757b225,iOS,2020-01-24T23:31:00Z,conversion,b04303ac8118dcd1e17fxxxxxxxxxxxx
Instagram App,Wooster,Individual plan,trial,1,US,mobile,759927f5-77b5-4e99-9c00-faf8b86f27ca,iOS,2020-01-24T23:31:00Z,conversion,e95d17e1c2b1bd595eeaxxxxxxxxxxxx
Instagram App,Ilford,Student plan,membership,1,GB,mobile,4d3b45da-6f10-461e-bd05-832f65e08064,iOS,2020-01-24T23:33:00Z,conversion,98811c1401d56fb5d60fxxxxxxxxxxxx
Instagram App,Sorel-Tracy,Individual plan,trial,1,CA,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-01-24T23:39:00Z,conversion,602b4c83948aa3aeff0exxxxxxxxxxxx
Firefox,Bridgeport,Individual plan,membership,1,US,desktop,eb31fe7c-4c44-4848-bb33-6386a11a6d78,Linux,2020-01-25T00:11:00Z,conversion,df30982ac360fad69fcaxxxxxxxxxxxx
Instagram App,Hermosillo,Individual plan,trial,1,MX,mobile,7124bab1-f0e3-4ef3-a444-2e28463b2be0,iOS,2020-01-25T00:15:00Z,conversion,a661f7f9c4ca96801794xxxxxxxxxxxx
Safari,Mungyeong,Individual plan,trial,1,KR,mobile,99157d53-7c1b-40c8-94a5-da597e4067ea,iOS,2020-01-25T00:23:00Z,conversion,68c327f96c318f5d1dabxxxxxxxxxxxx
Instagram App,Bordeaux,Individual plan,membership,1,FR,mobile,a9bee2d7-5daf-449b-9b27-8036f757b225,iOS,2020-01-25T00:31:00Z,conversion,8da7632f6f7c31dd13bcxxxxxxxxxxxx
Instagram App,Bath,Student plan,membership,1,GB,mobile,6a672091-bc1f-4d10-a04b-9c3a483da339,iOS,2020-01-25T00:44:00Z,conversion,e3b46015b1c98a5835e1xxxxxxxxxxxx
Instagram App,Hays,Individual plan,membership,1,US,mobile,95f03451-1d52-4e46-919b-b320c1a51b7c,iOS,2020-01-25T00:48:00Z,conversion,a2b7be205d2ae1f42207xxxxxxxxxxxx
Chrome,Dunnellon,Individual plan,membership,1,US,desktop,b865b041-ba9f-4de8-b34b-f1285f19cc49,Windows 10,2020-01-25T00:58:00Z,conversion,66993814cd0b6d97c7afxxxxxxxxxxxx
Facebook App,Austin,Individual plan,trial,1,US,mobile,7f66e9f6-9f2c-411c-b14d-5a341fd331fe,iOS,2020-01-25T01:08:00Z,conversion,122f4cb3e07d0cb8f0cexxxxxxxxxxxx
Facebook App,Wiesmoor,Family plan,membership,1,DE,mobile,32bc38e0-6450-417e-af7c-a8183e3d5ebb,iOS,2020-01-25T01:18:00Z,conversion,06289b9cf36dd9fa89dfxxxxxxxxxxxx
Instagram App,Reading,Individual plan,membership,1,GB,mobile,58244deb-0a7e-422d-b409-c3825fbcaebe,iOS,2020-01-25T01:50:00Z,conversion,55395302f74eddd81a93xxxxxxxxxxxx
Facebook App,Taipei,Individual plan,membership,1,TW,mobile,6a672091-bc1f-4d10-a04b-9c3a483da339,iOS,2020-01-25T02:02:00Z,conversion,2018b029833778901daexxxxxxxxxxxx
Instagram App,Taipei,Individual plan,membership,1,TW,mobile,6a672091-bc1f-4d10-a04b-9c3a483da339,iOS,2020-01-25T02:21:00Z,conversion,3286ef947697e7e17b41xxxxxxxxxxxx
Safari,Bangkok,Individual plan,membership,1,TH,mobile,6a672091-bc1f-4d10-a04b-9c3a483da339,iOS,2020-01-25T02:28:00Z,conversion,e0c252a49bbed6836c5axxxxxxxxxxxx
Facebook App,Villeneuve-sur-Lot,Individual plan,trial,1,FR,mobile,5269b2c7-2816-4e65-a527-c212ad2348da,iOS,2020-01-25T02:43:00Z,conversion,ac2da7f64af64b068e13xxxxxxxxxxxx
Instagram App,La Ligua,Individual plan,trial,1,CL,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-01-25T03:08:00Z,conversion,f10d4dd553c9bb377749xxxxxxxxxxxx
Safari,Kamisu,Individual plan,trial,1,JP,mobile,165f9f22-91fa-4337-9cdf-ae7de373a22d,iOS,2020-01-25T03:13:00Z,conversion,ba0ab2c27269879651b2xxxxxxxxxxxx
Instagram App,São Paulo,Individual plan,trial,1,BR,mobile,bca909eb-a4f3-49d9-acab-7dbff880bb39,iOS,2020-01-25T03:21:00Z,conversion,9e2facf5a4a761aeda5bxxxxxxxxxxxx
Instagram App,Atlanta,Individual plan,membership,1,US,mobile,c7f9c9d9-4722-44df-9184-4a096fa4e023,iOS,2020-01-25T03:43:00Z,conversion,fd1d1c6046198a954ab4xxxxxxxxxxxx
Instagram App,Paris,Individual plan,membership,1,FR,mobile,72a7b88a-4fe8-493e-977b-9c09880506cf,iOS,2020-01-25T04:06:00Z,conversion,5087edf1cf3e686ce7b9xxxxxxxxxxxx
Safari,San Francisco,Individual plan,trial,1,US,mobile,e42af9f8-80f4-42c6-8ce3-5d642029bc78,iOS,2020-01-25T04:55:00Z,conversion,ff8a04683f49c25771c7xxxxxxxxxxxx
Safari,Saint-Lumine-de-Coutais,Individual plan,membership,1,FR,mobile,a9bee2d7-5daf-449b-9b27-8036f757b225,iOS,2020-01-25T04:57:00Z,conversion,8745df86f6ad41b7c5abxxxxxxxxxxxx
Instagram App,Anaheim,Individual plan,trial,1,US,mobile,eeb776be-c3ee-4519-81b8-11fa5120f4fa,iOS,2020-01-25T05:14:00Z,conversion,f0db5263b5e6af6ee35cxxxxxxxxxxxx
Instagram App,Caldwell,Individual plan,membership,1,US,mobile,a3cb8dcd-9c25-40bf-8b26-a6bbdd9157e4,iOS,2020-01-25T05:37:00Z,conversion,ff5311232f17d070cea5xxxxxxxxxxxx
Chrome,Ulan Bator,Individual plan,trial,1,MN,desktop,00b8815a-0096-42bd-af15-10b21de6902c,Windows 7,2020-01-25T05:44:00Z,conversion,44378d1268210d30582axxxxxxxxxxxx
Line App,Ōta-ku,Individual plan,membership,1,JP,mobile,7b4f0004-6131-429d-8394-c3a2ae2688b9,iOS,2020-01-25T05:49:00Z,conversion,9a7adef26b8019dc3f51xxxxxxxxxxxx
Google App,Kitashinjuku,Individual plan,membership,1,JP,mobile,4fbdd9d2-e122-475f-aafc-e5ff2e4d23c9,iOS,2020-01-25T06:18:00Z,conversion,3d9bf482bf5b63673aa1xxxxxxxxxxxx
Safari,Bangkok,Individual plan,trial,1,TH,mobile,31436e75-242a-48d6-829e-a3512a629310,iOS,2020-01-25T06:27:00Z,conversion,32cb29ce91487a42de73xxxxxxxxxxxx
Instagram App,Unknown,Individual plan,trial,1,BR,mobile,dc749423-b499-4575-88c5-c4de14fae75d,iOS,2020-01-25T07:53:00Z,conversion,4fdca034f12dbeac879dxxxxxxxxxxxx
Facebook App,Bang Lamung,Individual plan,membership,1,TH,mobile,ca748856-7962-433a-b0a9-49acd0060382,iOS,2020-01-25T07:59:00Z,conversion,0326ad50d821990cfb14xxxxxxxxxxxx
Whale Browser,Daegu,Individual plan,membership,1,KR,mobile,6a672091-bc1f-4d10-a04b-9c3a483da339,Android,2020-01-25T08:55:00Z,conversion,7be4ddf957aef14d3838xxxxxxxxxxxx
Google App,Chofu,Individual plan,trial,1,JP,mobile,784eab71-97d8-4ab2-9fc4-6d1536fc6b89,iOS,2020-01-25T09:25:00Z,conversion,997254c633e94a7558bbxxxxxxxxxxxx
Facebook App,Unknown,Individual plan,membership,1,GB,mobile,b3219ef2-2638-422a-80e5-533bad8ec237,iOS,2020-01-25T09:39:00Z,conversion,ebc6b937324bcdabec17xxxxxxxxxxxx
Safari,Kaohsiung City,Individual plan,membership,1,TW,mobile,04cd8f6d-3b83-4108-b6ef-e316ce9f07e4,iOS,2020-01-25T09:44:00Z,conversion,782224a7be8c9daac6edxxxxxxxxxxxx
Instagram App,New York,Individual plan,membership,1,US,mobile,a311161f-5be1-48ef-b6cd-cfca2d7e84e4,iOS,2020-01-25T09:44:00Z,conversion,a7b59007e7fafedefc8cxxxxxxxxxxxx
Firefox,Saint-Herblain,Individual plan,trial,1,FR,desktop,31b8507f-12f9-4a7f-b49a-26d33b0c3bbe,macOS,2020-01-25T09:45:00Z,conversion,a987a37d188dc2d746e7xxxxxxxxxxxx
Instagram App,Durban,Individual plan,trial,1,ZA,mobile,77e59073-6744-47ad-b389-ee2de431bb57,iOS,2020-01-25T10:52:00Z,conversion,f27fa27d34fd8f4ec1bcxxxxxxxxxxxx
Safari,Johannesburg,Individual plan,membership,1,ZA,mobile,15b98730-e144-43c9-ad9c-72a77eab7847,iOS,2020-01-25T11:11:00Z,conversion,3ff0144b0f13ef76fcc6xxxxxxxxxxxx
Safari,Martinsville,Student plan,membership,1,US,mobile,31b8507f-12f9-4a7f-b49a-26d33b0c3bbe,iOS,2020-01-25T11:28:00Z,conversion,61618479c9b3a8c710daxxxxxxxxxxxx
Instagram App,Istanbul,Individual plan,trial,1,TR,mobile,5ecc14c3-7c53-4c0a-8bdf-5fc309282e2f,iOS,2020-01-25T12:21:00Z,conversion,b3405d7a680d0ec6428bxxxxxxxxxxxx
Instagram App,Barrow in Furness,Individual plan,membership,1,GB,mobile,080b4717-4922-4cea-9a28-f8c72c19027d,iOS,2020-01-25T12:39:00Z,conversion,44764f8d7506a21a41eexxxxxxxxxxxx
Facebook App,Sandusky,Individual plan,trial,1,US,mobile,4400ae72-b679-4886-be94-4c570a8cc138,iOS,2020-01-25T13:36:00Z,conversion,27e65c0586a9fe10cbadxxxxxxxxxxxx
Instagram App,Walthamstow,Individual plan,trial,1,GB,mobile,4bce91d1-ce1a-434c-92b3-83d0438d54ad,iOS,2020-01-25T13:37:00Z,conversion,040974bb4cca804cba13xxxxxxxxxxxx
Safari,San Diego,Individual plan,membership,1,US,mobile,fef53a2e-506f-49fd-a6c1-e077bbdc9e31,iOS,2020-01-25T14:02:00Z,conversion,9f4129ba54413602b89axxxxxxxxxxxx
Instagram App,Stroudsburg,Individual plan,membership,1,US,mobile,29a193b6-21b4-4a72-babf-78a6533ec17c,iOS,2020-01-25T14:14:00Z,conversion,df85cd3fdde12ab71832xxxxxxxxxxxx
Safari,Asaka,Individual plan,trial,1,JP,mobile,14a9c379-5bd9-4644-bf9d-e99f69adf635,iOS,2020-01-25T14:15:00Z,conversion,6361854449d5ea75c2aexxxxxxxxxxxx
Facebook App,Arendal,Individual plan,trial,1,NO,mobile,10cfe30a-1801-4819-acfa-9d08ca41ee97,iOS,2020-01-25T14:41:00Z,conversion,fd1973b22974eb7ed615xxxxxxxxxxxx
Safari,Chula Vista,Individual plan,trial,1,US,mobile,fa6d2f9a-e98d-4851-a9f1-e561354f95c1,iOS,2020-01-25T15:25:00Z,conversion,ebb379173e8bf77696ddxxxxxxxxxxxx
Safari,Unknown,Individual plan,trial,1,GB,mobile,4b38fe87-5049-4f44-8075-e9f43220db7f,iOS,2020-01-25T15:37:00Z,conversion,6632f73412e2bd143780xxxxxxxxxxxx
Instagram App,Wooster,Individual plan,trial,1,US,mobile,759927f5-77b5-4e99-9c00-faf8b86f27ca,iOS,2020-01-25T15:39:00Z,conversion,0b68136505b05167f2c5xxxxxxxxxxxx
Safari,Tokyo,Individual plan,trial,1,JP,desktop,320ee87c-e3cf-43fa-a983-3073c1574bdb,macOS,2020-01-25T16:08:00Z,conversion,57c713974132bcc7f826xxxxxxxxxxxx
Safari,Tokyo,Individual plan,membership,1,JP,mobile,1583bb25-5806-4b8e-bdd3-e8171001d8f5,iOS,2020-01-25T16:55:00Z,conversion,6a1a178008bd5ebe52f5xxxxxxxxxxxx
Safari,Matelandia,Individual plan,membership,1,BR,mobile,95e46e95-6a16-4049-af5a-74ff54464b55,iOS,2020-01-25T17:37:00Z,conversion,e14ea988675bb24077f0xxxxxxxxxxxx
Instagram App,Riverside,Individual plan,membership,1,US,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-01-25T18:06:00Z,conversion,670e596d990d0de4ed4exxxxxxxxxxxx
Facebook App,Jacksonville,Individual plan,trial,1,US,mobile,fcecdaa5-7506-4d5a-89d2-a8d73ac7cc49,iOS,2020-01-25T18:29:00Z,conversion,5f5aa7f0e3ec1e51a8f3xxxxxxxxxxxx
Safari,Central,Student plan,membership,1,HK,mobile,6a672091-bc1f-4d10-a04b-9c3a483da339,iOS,2020-01-25T18:55:00Z,conversion,c2327d508e25e8c3e925xxxxxxxxxxxx
Chrome,Santiago,Individual plan,trial,1,CL,desktop,3749c4c2-f0cc-4e86-a504-49b0536e5c52,Windows 10,2020-01-25T19:06:00Z,conversion,60714e6c3df61711393dxxxxxxxxxxxx
Instagram App,Greenford,Individual plan,membership,1,GB,mobile,28ae531c-b075-4e59-8622-0e0779da2d26,iOS,2020-01-25T19:06:00Z,conversion,4e1dfd0c9d5b01e972bdxxxxxxxxxxxx
Instagram App,Kingston,Family plan,trial,1,JM,mobile,2c2b559a-f165-468f-b03b-d4011118914d,iOS,2020-01-25T19:08:00Z,conversion,e946ca2ffcd4ff661054xxxxxxxxxxxx
Instagram App,Panama City,Individual plan,trial,1,PA,mobile,cd1705b7-d930-4b60-94b9-760b806116ae,iOS,2020-01-25T19:53:00Z,conversion,5cce2554012281138045xxxxxxxxxxxx
Instagram App,Chiba,Individual plan,membership,1,JP,mobile,6a672091-bc1f-4d10-a04b-9c3a483da339,iOS,2020-01-25T20:12:00Z,conversion,759578dd3357c7bd8b00xxxxxxxxxxxx
Safari,Kent,Individual plan,membership,1,US,mobile,49d90e01-2280-471b-ae48-8e2e3159f47c,iOS,2020-01-25T20:26:00Z,conversion,f7e9aaad6007e1aa03c2xxxxxxxxxxxx
Firefox,Toyota,Individual plan,membership,1,JP,desktop,31b8507f-12f9-4a7f-b49a-26d33b0c3bbe,Windows 10,2020-01-25T20:53:00Z,conversion,946ba815f625cb5ce10cxxxxxxxxxxxx
